"KOL ID","KOL Name","Updates","Image Link","Source Link","AA Comments","validation error message","validation action"
"NCN_00121","Cherian Verghese","","https://keystoneclinicals.com/wp-content/uploads/2022/11/Untitled-11-%C3%97-8.5-in-1-1200x927.png","https://keystoneclinicals.com/our-team-keystone-clinical-studies/","","",""
"NCN_00122","Chester Mark Robachinski","","https://abhseattle.com/wordpress/wp-content/uploads/ultimatemember/2/profile_photo-190.jpg?1706401710","https://abhseattle.com/user/chet.robachinski%2C.m.d/#:~:text=He%20completed%20a%20Fellowship%20in,for%20persons%20who%20are%20HIV%20%2B.","","",""
"NCN_00123","Christian Guido Kohler","","https://www.med.upenn.edu/bbl/assets/user-content/images/faculty/CKohler.png","https://www.med.upenn.edu/bbl/faculty-ckohler.html","","",""
"NCN_00125","Christoph Ulrich Correll","","https://dam.northwell.edu/m/60697bbae9e70b83/Drupal-web_Correll_Christoph_edit.jpg","https://feinstein.northwell.edu/institutes-researchers/our-researchers/christoph-u-correll-md","","",""
"NCN_00126","Christopher Douglas Bojrab","","https://www.chrisbojrabmd.com/rw_common/images/DSC03214.jpeg","https://chrisbojrabmd.com/","","",""
"NCN_00127","Christopher Graves Goetz","","https://www.rushu.rush.edu/sites/default/files/styles/faculty_profile/public/legacy/Rush%20Medical%20College/goetz_christopher_rmc.jpg?itok=V0MMYmIg","https://www.rushu.rush.edu/faculty/christopher-g-goetz-md","","",""
"NCN_00128","Christopher Mahone Tolleson","","https://www.utmedicalcenter.org/sites/default/files/styles/max_2600x2600/public/media/images/Tolleson_Christopher.jpg?itok=fbF-BJsc","https://www.utmedicalcenter.org/find-a-doctor/christopher-m-tolleson","","",""
"NCN_00129","Claudia Marie Testa","","https://www.med.unc.edu/neurology/wp-content/uploads/sites/716/2021/10/Claudia-Testa-portrait.jpg","https://www.med.unc.edu/neurology/directory/claudia-m-testa-md-phd/","","",""
"NCN_00130","Colin Patrick Mcleod","","https://www.augusta.edu/faculty/directory/images/faculty/comcleod.jpg","https://www.augusta.edu/faculty/directory/view.php?id=COMCLEOD","","",""
"NCN_00131","Cong Zhi Zhao","","https://www.stlukesonline.org/~/media/stlukes/provider%20images/zhao-congzhi-hs.jpg?h=285&w=285&la=en&hash=3D1266738320F7FF9FF6685519713D8941ABEB0B","https://www.stlukesonline.org/health-services/providers/zhao-cong-zhi","","",""
"NCN_00132","Corneliu Constantin Luca","","https://i.ytimg.com/vi/D5p-Aa2avM8/maxresdefault.jpg","https://www.youtube.com/watch?v=D5p-Aa2avM8","","",""
"NCN_00133","Cornelius Robens","","https://www.trinityhealthmichigan.org/assets/images/ih/providers/cornelius-robens-3381.jpg","https://providers.munsonhealthcare.org/provider/Cornelius+Robens/2174547","","",""
"NCN_00134","Craig Thomas Chepke","","https://images.squarespace-cdn.com/content/v1/63d862dc1deafc79af329c12/2d3092e2-e96f-4215-b166-5472271cf917/Craig+_+Excel+Psychiatric+Associaties%2C+P.A..png?format=500w","https://www.excelpsychiatric.com/about","","",""
"NCN_00135","Craig Jon Vine","","https://med.umn.edu/sites/med.umn.edu/files/web_profiles/2023-06/Vine%2C%20Craig%20Adjunct%20MedBios-standard-image-size%20%282%29.jpg","https://med.umn.edu/bio/craig-vine","","",""
"NCN_00136","Cynthia Louise Comella","","https://www.rushu.rush.edu/sites/default/files/styles/faculty_profile/public/legacy/Rush%20Medical%20College/Medical%20Departments/Neurological%20Sciences/Comella-Cynthia-%20Neurology.jpg?itok=3MT60rya","https://www.rushu.rush.edu/faculty/cynthia-comella-md","","",""
"NCN_00137","Danette Clare Taylor","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/djulh5w9pahgycmojr34/aiesha-ahmed-md-grand-rapids-mi.jpg?noindex=true","https://health.usnews.com/doctors/danette-taylor-75422","","",""
"NCN_00138","Dani Korya","","https://media.licdn.com/dms/image/D4E03AQF71FsONShwIw/profile-displayphoto-shrink_400_400/0/1684760380354?e=1712188800&v=beta&t=0A5q_9KX5o-m4YBSfXom1E_QXoKhaeuVwi1wdh-5tgo","https://www.linkedin.com/in/daniel-korya-md-09aba220/","","",""
"NCN_00139","Daniel Street Boyd","","https://lakesidebhs.com/wp-content/uploads/2020/11/Lakeside_IMG_20201103_105734657-scaled.jpg","https://lakesidebhs.com/about-us/executive-team/","","",""
"NCN_00140","Daniel Oliver Claassen","","https://cdn.mdedge.com/files/s3fs-public/casual_headshot_1.jpg","https://www.mdedge.com/neurology/article/220060/parkinsons-disease/daniel-claassen-md-working-patients-experiencing","","",""
"NCN_00141","Daniel Don Dees","","https://marketingassetstorage.blob.core.windows.net/personnel/_physicianHero1x/dees-daniel-2023.png?20230801151830","https://www.usahealthsystem.com/providers/daniel-dees","","",""
"NCN_00142","Daniel Erik Kremens","","https://www.jefferson.edu/content/academic/academics/colleges-schools-institutes/skmc/departments/neurology/faculty/kremens/jcr%3acontent/profile/image.img.jpg/1614799368305.jpg","https://www.jefferson.edu/academics/colleges-schools-institutes/skmc/departments/neurology/faculty/kremens.html","","",""
"NCN_00143","Daniel Wesemann","","https://nursing.uiowa.edu/sites/nursing.uiowa.edu/files/styles/square__384_x_384/public/2021-09/WEB_Wesemann.jpg?h=f0dbfb56&itok=R4Fly91-","https://nursing.uiowa.edu/faculty-staff/faculty-directory/dweseman","","",""
"NCN_00144","Danish Ejaz Bhatti","","https://med.ucf.edu/media/2022/04/Headshot-D.-Bhatti.jpg","https://med.ucf.edu/person/danish-bhatti-md/","","",""
"NCN_00145","Danny Bega","","https://www.nm.org/image/doctor/NPI/1619104148.jpg","https://www.nm.org/doctors/1619104148/danny-bega-md","","",""
"NCN_00146","Danny Edward Mcclure","","https://www.atsu.edu/news/wp-content/uploads/McClure-2.jpg","https://www.atsu.edu/news/still-living-the-atsu-mission-danny-mcclure","","",""
"NCN_00147","Daryl Jay Victor","","https://dynl.mktgcdn.com/p/Q03HSp9Gnjo_qckPKuLOlMDhofLQs3ngsi6ph7xmeWA/450x450.jpg","https://doctors.nyp.org/daryl-j-victor-md/newyork-presbyterian-medical-group-brooklyn-multispecialty","","",""
"NCN_00148","David Ryan Goldsmith","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_profile_photo_320x320/xlzzjesk8urpfq0zmmpm/david-goldsmith-md-atlanta-ga.jpg","https://www.doximity.com/pub/david-goldsmith-md","","",""
"NCN_00149","David Carlton Henderson","","https://www.bumc.bu.edu/camed/files/2016/03/David_edited1-e1457016088451-300x300.jpg","https://www.bumc.bu.edu/camed/profile/david-henderson/","","",""
"NCN_00150","David Alan Hinkle","","https://providerphotos.api.ohiohealth.com/api/image/get/1013981430","https://www.ohiohealth.com/find-a-doctor/profile/1013981430/David-A-Hinkle-MD","","",""
"NCN_00151","David Jeffery Houghton","","https://ochsner-craft.s3.amazonaws.com/doctors/Houghton_David.jpg","https://scholarlywork.ochsner.org/display/c7747594","","",""
"NCN_00152","David William Jahn","","https://d3kvsa3kfj2pqv.cloudfront.net/uploads/images/Dr.-David-Jahn-website.jpg?mtime=20191022161055","https://www.harbor.org/providers/david-jahn-md","","",""
"NCN_00155","David Keith Rosenthal","","https://davidrosenthalmd.com/wp-content/uploads/2016/09/Header.png","https://davidrosenthalmd.com/","","",""
"NCN_00156","David Stewart Russell","","https://ysm-res.cloudinary.com/image/upload/c_fill,f_auto,q_auto:eco,w_650/v1/yms/prod/915059d3-f84b-4218-ab03-beb3896ca0b9","https://medicine.yale.edu/psychiatry/profile/david-russell/","","",""
"NCN_00157","David Lawrence Smith","","https://images.squarespace-cdn.com/content/v1/5234c03be4b0855d9f582868/1615877209594-7TYSJU5QSM1AAP99UCL9/DLS+Portrait.jpg?format=1500w","https://smithpsychiatry.net/bio","","",""
"NCN_00159","David George Standaert","","https://www.uab.edu/medicine/neurology/images/faculty/standaert-david.jpg","https://www.uab.edu/medicine/neurology/faculty/cnet/standaert-david-g-m-d-ph-d","","",""
"NCN_00160","David Martin Stein","","https://photos.psychologytoday.com/4d0206eb-46cd-11ea-a6ad-06142c356176/2/320x400.jpeg","https://www.psychologytoday.com/us/therapists/david-stein-layton-ut/453149","","",""
"NCN_00161","David Preston Walling","","https://cenexelresearch.com/cns/wp-content/uploads/sites/19/2023/02/D.-Walling-square.jpg","https://cenexelresearch.com/cns/about/","","",""
"NCN_00162","David Michael Wichman","","https://media.licdn.com/dms/image/D4D03AQGn-OCrXoGQxg/profile-displayphoto-shrink_400_400/0/1706838553451?e=1712188800&v=beta&t=0yJyNA8LdKIQwVrBBW8d1rogvJjJ-okFfUTyUotMxHI","https://www.linkedin.com/in/david-wichman-md-5a100b67/","","",""
"NCN_00163","Deborah A Hall","","https://www.rushu.rush.edu/sites/default/files/styles/faculty_profile/public/legacy/Rush%20Medical%20College/hall_deborah%20a_rmc.jpg?itok=x_XTa5fG","https://www.rushu.rush.edu/faculty/deborah-hall-md-phd","","",""
"NCN_00164","Deepak Kapoor","","https://a.doctor.com/img?p=providers/508242-Deepak-Kapoor&w=120&h=120","https://doctor.webmd.com/doctor/deepak-kapoor-037dbc97-9d7f-4c0a-bfff-b2989af12e64-overview","","",""
"NCN_00165","Deepesh S Patel","","https://d2uur722ua7fvv.cloudfront.net/photos/Dr-Deepesh-Patel-MD-205633-circle_large__v1__.png","https://www.zocdoc.com/doctor/deepesh-patel-md-205633","","",""
"NCN_00166","Denis Mee Lee","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_profile_photo_320x320/yjilqdoifrrpksnpzsbr/denis-mee-lee-md-honolulu-hi.jpg","https://www.doximity.com/pub/denis-mee-lee-md","","",""
"NCN_00167","Derek Cheston Ayers","","https://storage.googleapis.com/abm_app_production/providers/12/about-abm-da.jpg","https://apogeebehavioralmedicine.com/provider/12/derek-ayers-do","","",""
"NCN_00168","Dhanya Vijayakumar","","https://i.ytimg.com/vi/NQQUEapUgLk/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-DoACuAiKAgwIABABGFsgUyhlMA8=&rs=AOn4CLBX48_6R8ET_IWV-qvd_u4PvrjHwA","https://doctors.prismahealth.org/provider/Dhanya+Vijayakumar/992559","","",""
"NCN_00169","Diana Chapa","","https://uthealthrgv.org/_files/images/providers/diana-chapa.jpg","https://uthealthrgv.org/providers/diana-chapa/index.htm","","",""
"NCN_00170","Diego Rafael Torres-Russotto","","https://www.unmc.edu/newsroom/wp-content/uploads/2023/03/DiegoTorresRussotto032923-2048x1365.jpg","https://www.unmc.edu/newsroom/2023/03/29/impact-in-education-diego-torres-russotto-md/","","",""
"NCN_00171","Dilipkumar C Patel","","https://dims.healthgrades.com/dims3/MMH/format/webp/?url=https:%2F%2Fphotos.healthgrades.com%2Fimg%2Fprov%2F2%2F8%2Fb%2F28bwr_w120h160_vHyxtMqzqk6.jpg","https://www.healthgrades.com/physician/dr-dilip-patel-28bwr","","",""
"NCN_00172","Dione Rowe","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_profile_photo_320x320/ktdj3m4acjfpbx0qthre/dione-rowe-winner-sd.jpg","https://www.doximity.com/pub/dione-rowe-np","","",""
"NCN_00173","Dodge Alan Slagle","","https://www.reviewjournal.com/wp-content/uploads/2017/07/8761246_web1_slagle.jpg?crop=1","https://www.reviewjournal.com/life/health/ptsd-requires-individualized-care/","","",""
"NCN_00174","Donald Wayne Black","","https://www.aacp.com/wp-content/uploads/2016/03/ret_BLACK-PHOTO.jpg","https://www.aacp.com/editor/","","",""
"NCN_00175","Donna Marie Mcdonald","","https://www.providencebehavioral.org/wp-content/uploads/2023/08/McDonald-370x340.png","https://www.providencebehavioral.org/our-staff/","","",""
"NCN_00176","Duarte Goncalves Machado","","https://hartfordhealthcare.org/Configuration/Find%20a%20Doctor/Physicians/003j000000GCxbgAAD.webp","https://hartfordhealthcare.org/find-a-doctor/physician-detail?id=003j000000GCxbgAAD","","",""
"NCN_00177","Durga Prasad Bestha","","https://providers.atriumhealth.org/sparkle-assets/preview_thumbnails/physicians/1007/doctor_finder-bd811e559d0983aab4c44f490dffd890.jpg","https://atriumhealth.org/provider-profile/durga-bestha-1164622312","","",""
"NCN_00178","Edward Philip Case","","https://photos.psychologytoday.com/3c3f96ba-46cd-11ea-a6ad-06142c356176/2/320x400.jpeg","https://www.psychologytoday.com/us/psychiatrists/edward-case-lacey-wa/90657","","",""
"NCN_00179","Edward Fruitman","","https://nycpsychiatrist.com/_next/image/?url=https%3A%2F%2Fwordpressmu-728822-2432971.cloudwaysapps.com%2Fnycpsychiatrist%2Fwp-content%2Fuploads%2Fsites%2F3%2F2022%2F08%2FEdward_Fruitman.png&w=640&q=75","https://nycpsychiatrist.com/dr-fruitman/","","",""
"NCN_00180","Edward Thomas Lewis","","https://dynl.mktgcdn.com/p/iZbhOR1pC8Meo0Xa9je5ZegOx8slGcVCl3w8tIOxXRM/400x400.png","https://providers.muschealth.org/sc/charleston/edward-thomas-lewis-iii-md","","",""
"NCN_00181","Edward Joseph Swanton","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_profile_photo_320x320/myhhilhxccnxhbmkuz53/edward-swanton-md-lutherville-md.jpg","https://www.doximity.com/pub/edward-swanton-md","Link Updated by AA on 02/27/2024","",""
"NCN_00182","Eileen Meryl Schwartz","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_profile_photo_320x320/jgutjyxnwvdgrpitxnj0/eileen-schwartz-md-akron-oh.jpg","https://www.doximity.com/pub/eileen-schwartz-md-96e67acb","","",""
"NCN_00183","Elizabeth A Elliott (Borntrager)","","https://www.mcknights.com/wp-content/uploads/sites/5/2018/09/ElizabethB-150x150.jpg","https://www.mcknights.com/blogs/guest-columns/10-tips-to-avoid-survey-problems/","","",""
"NCN_00184","Elizabeth Dianne Ferluga","","https://assets-global.website-files.com/615f376480c21d748f7cb89b/657b40f042040a62be1d38d8_Liz%20Ferluga.jpg","https://www.synapticure.com/clinician-directory","","",""
"NCN_00185","Ellen Marie Whyte","","https://www.psychiatry.pitt.edu/sites/default/files/styles/faculty_headshot/public/2017-11/165.JPG?itok=CAPmwwUC","https://www.psychiatry.pitt.edu/about-us/our-people/faculty/ellen-m-whyte-md","","",""
"NCN_00186","Emile Degree Risby","","https://dbhdd.georgia.gov/sites/dbhdd.georgia.gov/files/styles/square/public/2019-10/dr._emile_risby.jpg?h=d805eb22&itok=YMHIx_U_","https://dbhdd.georgia.gov/emile-risby-md","","",""
"NCN_00187","Emily Lynn Forbes","","https://som.cuanschutz.edu/FIMS/Content/faculty/31757/CU-Doctors-31757.jpg?TimeStamp=637498998490930000","https://som.cuanschutz.edu/Profiles/Faculty/Profile/31757","","",""
"NCN_00188","Eric Daniel Achtyes","","https://wmed.edu/sites/default/files/inline-images/Eric%20Achtyes_0.jpg","https://wmed.edu/node/3315","","",""
"NCN_00189","Eric Michael Jackowiak","","https://www.mcw.edu/-/media/MCW/Departments/Neurology/Faculty/Eric-Jackowiak_Academic-Profile.jpg?w=400&h=450&mode=crop&anchor=middlecenter&scale=both","https://www.mcw.edu/departments/neurology/people/eric-jackowiak-md","","",""
"NCN_00190","Eric John Pappert","","https://i0.wp.com/www.texasneuroassoc.com/wp-content/uploads/2018/02/pappert.jpg?w=249&ssl=1","https://www.texasneuroassoc.com/staff/eric-j-pappert-m-d/","","",""
"NCN_00191","Eric R B Spronz","","https://images.squarespace-cdn.com/content/v1/5d2e3712e840870001d95503/1634478323362-UVDBUETM4REBG030XLP3/IMG_0023.jpg?format=1500w","https://www.eastendneuropsych.com/team","","",""
"NCN_00192","Erica Joan Duncan","","https://ctsn.emory.edu/_includes/images/sections/bios/duncan.png","https://ctsn.emory.edu/faculty/duncan-erica.html","","",""
"NCN_00193","Erik Antony Cabrera","","https://www.graduatemedicaleducation.org/wp-content/uploads/2023/04/Erick.png.webp","https://www.graduatemedicaleducation.org/our-faculty-geriatric-medicine-psc/","","",""
"NCN_00194","Erik Zachary Krause","","https://healthcare.ascension.org/-/media/project/ascension/healthcare/providerimages/1194131888","https://healthcare.ascension.org/find-care/provider/1194131888/erik-krause?npi=1194131888","","",""
"NCN_00196","Erin E Walczykowski","","https://www.familyaware.org/wp-content/uploads/Erin-Walczykowski-e1659019439483.jpg","https://www.familyaware.org/erin-walczykowski-hope-for-families-facing-the-extremes-of-bipolar-disorder/","","",""
"NCN_00197","Evan Laurence Gray","","https://sa1s3optim.patientpop.com/assets/production/practices/e821ea8c3a0e25af591d4c8a96b687e4603d5de9/images/2657997.png","https://www.integratedneurologyservices.com/provider/evan-gray-do","","",""
"NCN_00198","Fahd Saeed Amjad","","https://medstarhealth-delivery.sitecorecontenthub.cloud/api/public/content/AMJAD_Fahd_Saeed_600?v=f2b531bb","https://www.medstarhealth.org/doctors/fahd-saeed-amjad-md","","",""
"NCN_00199","Fernando Luis Pagan","","https://medstarhealth-delivery.sitecorecontenthub.cloud/api/public/content/PAGAN_Fernando_600?v=885f9db1","https://www.medstarhealth.org/doctors/fernando-luis-pagan-md","","",""
"NCN_00200","Fiona Gupta","","https://sa1s3optim.patientpop.com/assets/production/practices/d6807a0bda1b665c62f6d3d01a4762062dfd7ae8/images/2698656.png","https://www.nyneurologists.com/provider/fiona-gupta-md","","",""
"NCN_00202","Freddie P Romeo","","https://www.mcmg.mountcarmelhealth.com/images/medpros/romeo-fred.jpg","https://www.mcmg.mountcarmelhealth.com/providers/fred-romeo-md","","",""
"NCN_00203","Gaetha Mills","","https://photos.blacktie-colorado.com/wp-content/uploads/sites/3/2019/04/DSC_0666.jpg","https://photos.blacktie-colorado.com/event/colors-of-the-mind-gala-highlights-epilepsy-foundation-successes/dsc_0666-2/","","",""
"NCN_00204","Gary Steven Sachs","","https://px.massgeneral.connecthealthcare.com/Custom/Photos/HiRes/5073.jpg","https://www.massgeneral.org/doctors/16732/gary-sachs","","",""
"NCN_00205","George Alan Keepers","","https://www.ohsu.edu/sites/default/files/profile_photos/5F2DAFA5175C42B0B0757C6570EE9DED.jpg","https://www.ohsu.edu/people/george-a-keepers-md","","",""
"NCN_00206","George H Nurnberg","","https://i.ytimg.com/vi/QzsNjAtduGw/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGHIgUihAMA8=&rs=AOn4CLDL_l0dJXtg3Ap7NmrDxixh080szg","https://www.youtube.com/watch?v=QzsNjAtduGw","","",""
"NCN_00207","George I Papakostas","","https://researchers.mgh.harvard.edu/image/20168753/thumbnail/private/16881824","https://researchers.mgh.harvard.edu/profile/2429887/George-Papakostas","","",""
"NCN_00208","Gerald Joseph Calegan","","https://www.theneuromedicalcenter.com/wp-content/uploads/2019/01/GERALD-J.-CALEGAN-M.D.-1.jpg","https://www.theneuromedicalcenter.com/physicians/gerald-j-calegan-ii-m-d/","","",""
"NCN_00209","Gerald Clinton Lewis","","https://geraldlewisinc.com/wp-content/uploads/2020/06/gerald-lewis.jpg","https://geraldlewisinc.com/medical-providers/gerald-lewis/","","",""
"NCN_00210","Gerald Anthony Maguire","","https://profiles.ucr.edu/api/profilePicture/191347","https://profiles.ucr.edu/app/home/profile/geraldm","","",""
"NCN_00211","Gonzalo Javier Revuelta","","https://dynl.mktgcdn.com/p/FRi8WIIFbFm5FMqWTAVu5I66gdMjlTBzCLTgo7BTyp4/300x400.png","https://providers.muschealth.org/sc/charleston/gonzalo-javier-revuelta-do","","",""
"NCN_00212","Gregory Scott Brown","","http://s3.amazonaws.com/ut-dms-prod-cds-s3-bucket/HS-Gregory-Brown-320x320.jpg","https://dellmed.utexas.edu/directory/gregory-scott-brown-m-d","","",""
"NCN_00213","Gregory James Brown","","https://media.licdn.com/dms/image/D4E03AQEg5HqqLVcdug/profile-displayphoto-shrink_800_800/0/1687442710944?e=1711584000&v=beta&t=IUNiXjvMJa1OpVetTlnin2SEC2-l683R6isaR1xYxxo","https://www.linkedin.com/in/greg-brown-6a79b388/","","",""
"NCN_00214","Guillaume Julien Jean Paul Lamotte","","https://securembm.uuhsc.utah.edu/zeus/public/mbm-media/faculty-profile?facultyPK=u6036155","https://healthcare.utah.edu/find-a-doctor/guillaume-lamotte","","",""
"NCN_00215","Gustavo Alva","","https://www.psjhmedgroups.org/images/thumbnail.aspx?I=https://kyruus-app-static.kyruus.com/providermatch/phs/photos/200/alva-gustavo-1417030222.jpg?1679587339916&W=240&H=260&C=TopCenter&F=Expand","https://www.psjhmedgroups.org/Find-a-Doctor/A/Gustavo-Alva-MD.aspx","","",""
